address,city,company_name,contact_name,employee,fax_number,gender,major_division_description,phone,state,sales,sic_2_code_description,sic_4_code,category,title,url,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,mon_closed,tue_closed,wed_closed,thu_closed,fri_closed,sat_closed,sun_closed,status,created_at,updated_at
1235 Fairview St,Burlington,The Beer Store,,,,,,905-333-0324,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.8196,0.0,,,,,,,,,,2013-10-31 04:35:52 +0530,2013-11-12 19:17:47 +0530
272 Argyle St. S.,Caledonia,The Beer Store,,,,,,905-765-4888,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.9586,0.0,,,,,,,,,,2013-10-31 04:35:59 +0530,2013-11-12 19:17:47 +0530
200 Franklin Blvd.,Cambridge,The Beer Store,,,,,,519-621-8830,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-80.2876,0.0,,,,,,,,,,2013-10-31 04:36:05 +0530,2013-11-12 19:17:47 +0530
130 Cedar Street Unit 52,Cambridge,The Beer Store,,,,,,519-621-0681,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.3279,0.0,,,,,,,,,,2013-10-31 04:36:12 +0530,2013-11-12 19:17:48 +0530
408 Queen Street,Cambridge,The Beer Store,,,,,,519-658-2211,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.3248,0.0,,,,,,,,,,2013-10-31 04:36:19 +0530,2013-11-12 19:17:48 +0530
140 Chopin Street S.,Cambridge,The Beer Store,,,,,,519-653-4111,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.3646,0.0,,,,,,,,,,2013-10-31 04:36:26 +0530,2013-11-12 19:17:48 +0530
80 Centre Street,Campbellford,The Beer Store,,,,,,705-653-1220,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-77.7921,0.0,,,,,,,,,,2013-10-31 04:36:33 +0530,2013-11-12 19:17:48 +0530
151 Town Line,Carleton Place,The Beer Store,,,,,,613-257-2045,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-76.1547,0.0,,,,,,,,,,2013-10-31 04:36:39 +0530,2013-11-12 19:17:48 +0530
59 Lisgar Street,Chapleau,The Beer Store,,,,,,705-864-1441,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,,,,-83.4075,0.0,,,,,,,,,,2013-10-31 04:36:46 +0530,2013-11-12 19:17:48 +0530
445 St Clair St.,Chatham,The Beer Store,,,,,,519-352-0240,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-82.2025,0.0,,,,,,,,,,2013-10-31 04:36:53 +0530,2013-11-12 19:17:48 +0530
132 Richmond Street,Chatham,The Beer Store,,,,,,519-352-6940,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-82.1878,0.0,,,,,,,,,,2013-10-31 04:37:00 +0530,2013-11-12 19:17:48 +0530
199 Aurore Street,Chelmsford,The Beer Store,,,,,,705-855-2333,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-81.1892,0.0,,,,,,,,,,2013-10-31 04:37:06 +0530,2013-11-12 19:17:48 +0530
30 Mill Street,Clinton,The Beer Store,,,,,,519-482-7373,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,,,,-81.5388,0.0,,,,,,,,,,2013-10-31 04:37:13 +0530,2013-11-12 19:17:48 +0530
6716 Hwy #35,Coboconk,The Beer Store,,,,,,705-454-8983,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-78.7992,0.0,,,,,,,,,,2013-10-31 04:37:20 +0530,2013-11-12 19:17:48 +0530
476 Division Street,Cobourg,The Beer Store,,,,,,905-372-3142,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-78.168,0.0,,,,,,,,,,2013-10-31 04:37:27 +0530,2013-11-12 19:17:48 +0530
8 James Bay Road,Cochrane,The Beer Store,,,,,,705-272-4173,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-81.034,0.0,,,,,,,,,,2013-10-31 04:37:34 +0530,2013-11-12 19:17:48 +0530
16 Sturgeon Bay Road,Coldwater,The Beer Store,,,,,,705-686-3370,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-79.6475,0.0,,,,,,,,,,2013-10-31 04:37:40 +0530,2013-11-12 19:17:48 +0530
415 First Street,Collingwood,The Beer Store,,,,,,705-445-4090,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-80.2292,0.0,,,,,,,,,,2013-10-31 04:37:47 +0530,2013-11-12 19:17:48 +0530
24 Amanda Street,Coniston,The Beer Store,,,,,,705-694-7381,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-80.8471,0.0,,,,,,,,,,2013-10-31 04:37:54 +0530,2013-11-12 19:17:48 +0530
1396 2nd Street East,Cornwall,The Beer Store,,,,,,613-932-4890,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-74.7006,0.0,,,,,,,,,,2013-10-31 04:38:00 +0530,2013-11-12 19:17:48 +0530
838 Sydney Street,Cornwall,The Beer Store,,,,,,613-932-0772,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-74.7326,0.0,,,,,,,,,,2013-10-31 04:38:07 +0530,2013-11-12 19:17:48 +0530
960 Brookdale Ave. Unit 7,Cornwall,The Beer Store,,,,,,613-938-8144,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-74.7498,0.0,,,,,,,,,,2013-10-31 04:38:14 +0530,2013-11-12 19:17:48 +0530
195 St. Clair Blvd.,Corunna,The Beer Store,,,,,,519-862-5414,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-82.4538,0.0,,,,,,,,,,2013-10-31 04:38:21 +0530,2013-11-12 19:17:48 +0530
3322 5 Highway #17,Deep River,The Beer Store,,,,,,613-584-3652,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,8:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-77.4742,0.0,,,,,,,,,,2013-10-31 04:38:27 +0530,2013-11-12 19:17:48 +0530
64 Argyle Avenue,Delhi,The Beer Store,,,,,,519-582-0550,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-80.4897,0.0,,,,,,,,,,2013-10-31 04:38:34 +0530,2013-11-12 19:17:48 +0530
4367 Hamilton Road,Dorchester,The Beer Store,,,,,,519-268-6629,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-81.0483,0.0,,,,,,,,,,2013-10-31 04:38:41 +0530,2013-11-12 19:17:48 +0530
79 Queen Street,Dryden,The Beer Store,,,,,,807-223-2263,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-92.8358,0.0,,,,,,,,,,2013-10-31 04:38:47 +0530,2013-11-12 19:17:49 +0530
55 Cootes Drive,Dundas,The Beer Store,,,,,,905-628-2311,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.9454,0.0,,,,,,,,,,2013-10-31 04:38:54 +0530,2013-11-12 19:17:49 +0530
240 Main St. E.,Dunnville,The Beer Store,,,,,,905-774-5423,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,9:30 AM,8:00 PM,12:00 PM,5:00 PM,,-79.6177,0.0,,,,,,,,,,2013-10-31 04:39:01 +0530,2013-11-12 19:17:49 +0530
Highway #6 & Elm,Durham,The Beer Store,,,,,,519-369-3773,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-80.8174,0.0,,,,,,,,,,2013-10-31 04:39:08 +0530,2013-11-12 19:17:49 +0530
1270 Woodbine Avenue,East York,The Beer Store,,,,,,416-425-2834,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.3165,0.0,,,,,,,,,,2013-10-31 04:39:15 +0530,2013-11-12 19:17:49 +0530
380 Donlands Avenue,East York,The Beer Store,,,,,,416-429-7388,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.3429,0.0,,,,,,,,,,2013-10-31 04:39:21 +0530,2013-11-12 19:17:49 +0530
Bonnechere St.,Eganville,The Beer Store,,,,,,613-628-2412,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,8:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-77.1036,0.0,,,,,,,,,,2013-10-31 04:39:28 +0530,2013-11-12 19:17:49 +0530
12 Hillside Dr. S.,Elliot Lake,The Beer Store,,,,,,705-848-3430,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,8:00 PM,12:00 PM,4:00 PM,,-82.6425,0.0,,,,,,,,,,2013-10-31 04:39:35 +0530,2013-11-12 19:17:49 +0530
6 Wyatt Street East,Elmira,The Beer Store,,,,,,519-669-5452,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,,,,-80.5572,0.0,,,,,,,,,,2013-10-31 04:39:42 +0530,2013-11-12 19:17:49 +0530
58 Queen Street West,Elmvale,The Beer Store,,,,,,705-322-2933,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-79.8692,0.0,,,,,,,,,,2013-10-31 04:39:48 +0530,2013-11-12 19:17:49 +0530
2-6458 Wellington Road 7,Elora,The Beer Store,,,,,,519-846-1174,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.4292,0.0,,,,,,,,,,2013-10-31 04:39:55 +0530,2013-11-12 19:17:49 +0530
753 Notre Dame St,Embrun,The Beer Store,,,,,,613-443-4644,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-75.3029,0.0,,,,,,,,,,2013-10-31 04:40:02 +0530,2013-11-12 19:17:49 +0530
140 Main Street,Erin,The Beer Store,,,,,,519-833-2558,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.0644,0.0,,,,,,,,,,2013-10-31 04:40:08 +0530,2013-11-12 19:17:49 +0530
124 Station Road,Espanola,The Beer Store,,,,,,705-869-3150,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-81.767,0.0,,,,,,,,,,2013-10-31 04:40:15 +0530,2013-11-12 19:17:49 +0530
160 Talbot St. N.,Essex,The Beer Store,,,,,,519-776-8783,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,7:00 PM,10:00 AM,7:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-82.8254,0.0,,,,,,,,,,2013-10-31 04:40:22 +0530,2013-11-12 19:17:49 +0530
2458 Lakeshore Blvd. W.,Etobicoke,The Beer Store,,,,,,416-251-1601,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.4894,0.0,,,,,,,,,,2013-10-31 04:40:29 +0530,2013-11-12 19:17:49 +0530
3580 Lakeshore Blvd. W.,Etobicoke,The Beer Store,,,,,,416-251-2131,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.534,0.0,,,,,,,,,,2013-10-31 04:40:35 +0530,2013-11-12 19:17:49 +0530
3429 Bloor Street W.,Etobicoke,The Beer Store,,,,,,416-231-3912,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.5255,0.0,,,,,,,,,,2013-10-31 04:40:42 +0530,2013-11-12 19:17:49 +0530
784 The Queensway,Etobicoke,The Beer Store,,,,,,416-251-9421,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.5055,0.0,,,,,,,,,,2013-10-31 04:40:49 +0530,2013-11-12 19:17:49 +0530
10 The East Mall Cres.,Etobicoke,The Beer Store,,,,,,416-233-7821,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.5517,0.0,,,,,,,,,,2013-10-31 04:40:55 +0530,2013-11-12 19:17:49 +0530
666 Burnhamthorpe Road,Etobicoke,The Beer Store,,,,,,416-621-3870,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,8:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.5764,0.0,,,,,,,,,,2013-10-31 04:41:02 +0530,2013-11-12 19:17:49 +0530
250 Wincott Drive,Etobicoke,The Beer Store,,,,,,416-248-1153,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.5468,0.0,,,,,,,,,,2013-10-31 04:41:09 +0530,2013-11-12 19:17:49 +0530
1735 Kipling Avenue,Etobicoke,The Beer Store,,,,,,416-244-8522,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:00 AM,9:00 PM,12:00 PM,5:00 PM,,-79.5579,0.0,,,,,,,,,,2013-10-31 04:41:16 +0530,2013-11-12 19:17:50 +0530
1530 Albion Road,Etobicoke,The Beer Store,,,,,,416-747-7747,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,10:00 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.5838,0.0,,,,,,,,,,2013-10-31 04:41:22 +0530,2013-11-12 19:17:50 +0530
78 Main Street N.,Exeter,The Beer Store,,,,,,519-235-0544,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-81.4828,0.0,,,,,,,,,,2013-10-31 04:41:29 +0530,2013-11-12 19:17:50 +0530
125 Lindsay Street,Fenelon Falls,The Beer Store,,,,,,705-887-3222,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,8:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-78.7364,0.0,,,,,,,,,,2013-10-31 04:41:36 +0530,2013-11-12 19:17:50 +0530
720 St. David St. N.,Fergus,The Beer Store,,,,,,519-843-3420,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-80.3859,0.0,,,,,,,,,,2013-10-31 04:41:43 +0530,2013-11-12 19:17:50 +0530
89 Main St. S.,Forest,The Beer Store,,,,,,519-786-5391,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-82.0007,0.0,,,,,,,,,,2013-10-31 04:41:49 +0530,2013-11-12 19:17:50 +0530
194 Garrison Road,Fort Erie,The Beer Store,,,,,,905-871-4880,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-78.9203,0.0,,,,,,,,,,2013-10-31 04:41:56 +0530,2013-11-12 19:17:50 +0530
343 Fifth St. East,Fort Frances,The Beer Store,,,,,,807-274-9664,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-93.3944,0.0,,,,,,,,,,2013-10-31 04:42:03 +0530,2013-11-12 19:17:50 +0530
580 King St. E.,Gananoque,The Beer Store,,,,,,613-382-4480,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,7:00 PM,10:00 AM,9:00 PM,9:30 AM,7:00 PM,12:00 PM,5:00 PM,,-76.1532,0.0,,,,,,,,,,2013-10-31 04:42:09 +0530,2013-11-12 19:17:50 +0530
3098 Falconbridge Highway,Garson,The Beer Store,,,,,,705-693-0164,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-80.8759,0.0,,,,,,,,,,2013-10-31 04:42:16 +0530,2013-11-12 19:17:50 +0530
236 Guelph St.,Georgetown,The Beer Store,,,,,,905-873-9191,ON,,,,Liquor,,http://www.thebeerstore.ca/,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,9:30 AM,10:00 PM,12:00 PM,5:00 PM,,-79.8978,0.0,,,,,,,,,,2013-10-31 04:42:23 +0530,2013-11-12 19:17:50 +0530
101 First St. W.,Geraldton,The Beer Store,,,,,,807-854-0292,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,,,,-86.9497,0.0,,,,,,,,,,2013-10-31 04:42:29 +0530,2013-11-12 19:17:50 +0530
395 Huron Road,Goderich,The Beer Store,,,,,,519-524-7882,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-81.6939,0.0,,,,,,,,,,2013-10-31 04:42:36 +0530,2013-11-12 19:17:50 +0530
21 Ontario Street North,Grand Bend,The Beer Store,,,,,,519-238-2356,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,5:00 PM,,-81.7577,0.0,,,,,,,,,,2013-10-31 04:42:43 +0530,2013-11-12 19:17:50 +0530
230 David Street,Gravenhurst,The Beer Store,,,,,,705-687-7758,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,6:00 PM,10:00 AM,9:00 PM,9:30 AM,6:00 PM,12:00 PM,4:00 PM,,-79.3704,0.0,,,,,,,,,,2013-10-31 04:42:49 +0530,2013-11-12 19:17:50 +0530
44 Livingston Ave.,Grimsby,The Beer Store,,,,,,905-945-6026,ON,,,,Liquor,,http://www.thebeerstore.ca/,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,9:30 AM,9:00 PM,12:00 PM,5:00 PM,,-79.5689,0.0,,,,,,,,,,2013-10-31 04:42:56 +0530,2013-11-12 19:17:50 +0530
